국립공원,생물분류,종명,학명,분류명,조사위치,조사주소,경도,위도,조사일자,개체수
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-03-27,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-03-27,1
내장산,포유류,Mustela sibirica,sibirica,족제비,정규탐방로,순창새재,126.864623,35.482536,2023-03-27,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-03-28,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-03-28,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-03-28,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-03-28,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-03-28,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,정규탐방로,소둥근재,126.866043,35.479304,2023-03-30,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-01,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,순창새재,126.864623,35.482536,2023-04-01,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-01,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-01,1
내장산,포유류,Lepus coreanus,coreanus,멧토끼,정규탐방로,순창새재,126.864623,35.482536,2023-04-01,1
내장산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,소둥근재,126.866043,35.479304,2023-04-01,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-01,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893354,35.493419,2023-04-01,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-01,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-03,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-03,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-03,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-03,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-03,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-04,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-04,1
내장산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-04,1
내장산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,순창새재,126.864623,35.482536,2023-04-04,1
내장산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-04,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-06,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-06,1
내장산,포유류,Mustela sibirica,sibirica,족제비,정규탐방로,순창새재,126.864623,35.482536,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893354,35.493419,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893354,35.493419,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-07,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-08,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-09,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-09,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-09,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-09,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-10,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-10,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-10,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-10,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-11,1
내장산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,순창새재,126.864623,35.482536,2023-04-11,1
내장산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-11,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-12,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893338,35.49376,2023-04-12,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893338,35.49376,2023-04-12,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893338,35.49376,2023-04-12,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,순창새재,126.864623,35.482536,2023-04-12,1
내장산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,대가임도,126.867841,35.476446,2023-04-12,1
내장산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,원적계곡~먹뱀이골,126.893338,35.49376,2023-04-12,1
내장산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,원적계곡~먹뱀이골,126.893338,35.49376,2023-04-12,1
내장산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,원적계곡~먹뱀이골,126.893338,35.49376,2023-04-12,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,소둥근재,126.866043,35.479304,2023-04-13,1
내장산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,순창새재,126.864623,35.482536,2023-04-14,1
내장산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,순창새재,126.864623,35.482536,2023-04-14,1
내장산,포유류,Mustela sibirica,sibirica,족제비,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-14,1
내장산,포유류,Nyctereutes procyonoides,procyonoides,너구리,정규탐방로,소둥근재,126.866043,35.479304,2023-04-14,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-15,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-15,1
내장산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,원적계곡~먹뱀이골,126.893354,35.493419,2023-04-15,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893437,35.493442,2023-04-15,1
내장산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,원적계곡~먹뱀이골,126.893302,35.493479,2023-04-16,2
